country-p,country,condition,year,media_vct,num,phase,alpha3,continent
Sweden-1,Sweden,Melanoma,2014,0,0,1,SWE,EU
Sweden-1,Sweden,Melanoma,2015,0,0,1,SWE,EU
Sweden-1,Sweden,Melanoma,2016,0,0,1,SWE,EU
Sweden-1,Sweden,Melanoma,2017,0,0,1,SWE,EU
Sweden-1,Sweden,Melanoma,2018,0,0,1,SWE,EU
Sweden-1,Sweden,Melanoma,2019,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2010,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2011,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2012,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2013,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2014,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2015,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2016,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2017,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2018,0,0,1,SWE,EU
Sweden-1,Sweden,Prostate Cancer,2019,0,0,1,SWE,EU
Sweden-2,Sweden,Breast Cancer,2010,273.0,1,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2011,0,0,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2012,791.0,1,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2013,1203.0,2,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2014,0,0,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2015,0,0,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2016,0,0,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2017,0,0,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2018,0,0,2,SWE,EU
Sweden-2,Sweden,Breast Cancer,2019,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2010,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2011,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2012,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2013,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2014,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2015,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2016,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2017,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2018,0,0,2,SWE,EU
Sweden-2,Sweden,Lung Cancer,2019,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2010,1644.0,1,2,SWE,EU
Sweden-2,Sweden,Melanoma,2011,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2012,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2013,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2014,1564.0,1,2,SWE,EU
Sweden-2,Sweden,Melanoma,2015,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2016,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2017,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2018,0,0,2,SWE,EU
Sweden-2,Sweden,Melanoma,2019,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2010,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2011,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2012,1095.0,1,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2013,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2014,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2015,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2016,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2017,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2018,0,0,2,SWE,EU
Sweden-2,Sweden,Prostate Cancer,2019,0,0,2,SWE,EU
Sweden-3,Sweden,Breast Cancer,2010,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2011,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2012,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2013,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2014,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2015,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2016,1074.0,1,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2017,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2018,0,0,3,SWE,EU
Sweden-3,Sweden,Breast Cancer,2019,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2010,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2011,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2012,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2013,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2014,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2015,1309.0,1,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2016,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2017,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2018,0,0,3,SWE,EU
Sweden-3,Sweden,Lung Cancer,2019,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2010,2216.0,1,3,SWE,EU
Sweden-3,Sweden,Melanoma,2011,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2012,2503.5,2,3,SWE,EU
Sweden-3,Sweden,Melanoma,2013,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2014,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2015,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2016,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2017,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2018,0,0,3,SWE,EU
Sweden-3,Sweden,Melanoma,2019,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2010,1811.0,2,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2011,2099.5,2,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2012,973.0,1,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2013,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2014,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2015,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2016,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2017,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2018,0,0,3,SWE,EU
Sweden-3,Sweden,Prostate Cancer,2019,0,0,3,SWE,EU
United Kingdom-1,United Kingdom,Breast Cancer,2010,2283.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2011,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2012,2344.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2013,1760.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2014,1429.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2015,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2016,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2017,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2018,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2019,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2010,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2011,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2012,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2013,2153.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2014,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2015,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2016,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2017,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2018,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2019,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2010,184.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2011,2610.5,2,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2012,2707.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2013,1779.0,2,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2014,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2015,1177.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2016,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2017,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2018,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2019,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2010,1887.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2011,1536.0,2,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2012,913.0,2,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2013,396.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2014,729.5,2,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2015,1430.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2016,881.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2017,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2018,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2019,0,0,1,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2010,1506.5,2,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2011,1461.3333333333333,3,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2012,1779.25,4,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2013,1358.2,5,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2014,852.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2015,1344.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2016,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2017,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2018,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2019,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2011,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2012,2339.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2013,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2014,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2015,847.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2016,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2017,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2018,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2019,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2011,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2012,2707.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2013,1798.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2014,1564.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2015,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2016,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2017,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2018,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2019,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2011,1233.5,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2012,852.0,3,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2013,1785.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2014,646.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2015,1025.3333333333333,3,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2016,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2017,586.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2018,387.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2019,0,0,2,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2010,2750.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2012,820.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2013,1248.5,2,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2014,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2015,1388.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2016,1074.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2017,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2019,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2010,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2012,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2013,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2014,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2015,1309.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2016,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2017,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2019,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2010,1823.5,2,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2012,2503.5,2,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2013,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2014,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2015,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2016,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2017,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2019,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2010,2191.5,2,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2011,1642.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2012,1201.5,2,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2013,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2014,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2015,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2016,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2017,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2019,0,0,3,GBR,EU
